osm_id,building,E,N,max_depth_m,max_speed_ms,max_dv_m2s,hazard_H,arrival_h,at_risk_depth0.5,at_risk_gtH2
1316581590,yes,1543282.0,5195766.0,0.2,0.6,0.13,1,2.67,False,False
1316581591,yes,1543308.0,5195526.0,0.14,0.54,0.08,1,2.75,False,False
1316581592,yes,1543319.0,5195496.0,0.12,0.52,0.06,1,2.75,False,False
1316581593,yes,1543295.0,5195506.0,0.13,0.53,0.07,1,2.75,False,False
1316581594,yes,1543482.0,5195467.0,0.18,0.64,0.12,1,2.83,False,False
1316581595,yes,1543272.0,5195380.0,0.12,0.48,0.06,1,2.75,False,False
1316581596,yes,1543246.0,5195402.0,0.12,0.5,0.06,1,2.75,False,False
1316581597,yes,1543256.0,5195417.0,0.12,0.5,0.06,1,2.75,False,False
1316581598,yes,1543222.0,5195509.0,0.14,0.52,0.07,1,2.73,False,False
1316581599,yes,1543186.0,5195489.0,0.14,0.54,0.08,1,2.68,False,False
1316581600,yes,1543152.0,5195488.0,0.15,0.56,0.08,1,2.67,False,False
1316581601,yes,1543173.0,5195511.0,0.14,0.55,0.08,1,2.67,False,False
1316581602,yes,1543104.0,5195549.0,0.16,0.58,0.09,1,2.67,False,False
1316581603,yes,1543035.0,5195574.0,0.16,0.59,0.1,1,2.58,False,False
1316581604,yes,1543064.0,5195566.0,0.17,0.6,0.1,1,2.63,False,False
1316581605,yes,1543070.0,5195567.0,0.17,0.6,0.1,1,2.63,False,False
1316581606,yes,1542828.0,5195674.0,0.26,0.75,0.2,1,2.5,False,False
1316581607,yes,1542815.0,5195652.0,0.26,0.74,0.19,1,2.5,False,False
1316581608,yes,1542828.0,5195635.0,0.23,0.71,0.17,1,2.5,False,False
1316581609,yes,1542747.0,5195626.0,0.26,0.76,0.2,1,2.5,False,False
1316581610,yes,1542639.0,5195573.0,0.24,0.77,0.19,1,2.5,False,False
1316581611,yes,1542618.0,5195529.0,0.2,0.65,0.13,1,2.5,False,False
1316581612,yes,1542504.0,5195635.0,0.31,0.84,0.26,2,2.42,False,False
1316581613,yes,1542455.0,5195667.0,0.36,0.95,0.34,2,2.42,False,False
1316581614,yes,1542448.0,5195653.0,0.34,0.92,0.31,2,2.42,False,False
1316581615,yes,1542441.0,5195639.0,0.32,0.9,0.29,2,2.42,False,False
1316581616,yes,1542424.0,5195648.0,0.33,0.92,0.31,2,2.42,False,False
1316581617,yes,1542269.0,5195747.0,0.26,0.77,0.2,1,2.33,False,False
1316581618,yes,1542257.0,5195759.0,0.25,0.76,0.19,1,2.33,False,False
1316581621,yes,1542362.0,5195461.0,0.11,0.47,0.05,1,,False,False
1316581622,yes,1542383.0,5195452.0,0.12,0.49,0.06,1,,False,False
